Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8
5179;02/11/1996 21:10;192900;16075;90;FALSO;60;VERDADERO
5180;08/10/1991 16:29;567500;47291;28;VERDADERO;370;FALSO
5181;13/10/1997 12:04;511800;42650;98;FALSO;410;VERDADERO
5182;16/05/2010 18:06;439100;36591;46;VERDADERO;80;FALSO
5183;09/06/1992 0:02;382100;31841;91;FALSO;190;FALSO
5184;08/05/2005 5:26;603400;50283;62;FALSO;60;FALSO
5185;21/12/1997 6:14;474000;39500;55;VERDADERO;30;VERDADERO
5186;25/07/2000 1:21;304000;25333;69;FALSO;60;VERDADERO
5187;26/09/2004 20:28;526700;43891;40;VERDADERO;130;VERDADERO
5188;11/10/2011 21:17;343200;28600;41;VERDADERO;410;VERDADERO
5189;06/06/2000 11:44;870100;72508;60;VERDADERO;130;FALSO
5190;28/04/1999 8:32;873400;72783;70;VERDADERO;70;VERDADERO
5191;20/07/2007 7:42;841100;70091;18;VERDADERO;280;VERDADERO
5192;25/07/1990 7:01;912800;76066;21;FALSO;150;FALSO
5193;22/07/2010 22:19;156000;13000;97;VERDADERO;290;FALSO
5194;02/01/2010 6:12;887800;73983;98;FALSO;130;FALSO
5195;31/12/1994 0:37;201900;16825;69;VERDADERO;160;VERDADERO
5196;16/04/2009 22:16;565900;47158;61;VERDADERO;230;FALSO
5197;10/08/2010 17:48;519100;43258;11;FALSO;180;FALSO
5198;24/06/2001 11:41;549900;45825;97;FALSO;130;FALSO
5199;30/11/1996 21:51;706700;58891;16;FALSO;170;VERDADERO
5200;01/08/1993 3:15;996100;83008;46;FALSO;320;FALSO
5201;24/12/2007 19:00;276700;23058;14;FALSO;250;VERDADERO
5202;02/08/2005 21:49;389200;32433;81;VERDADERO;40;VERDADERO
5203;26/08/1998 15:47;152100;12675;92;VERDADERO;350;FALSO
5204;27/04/2006 22:14;525300;43775;42;FALSO;400;VERDADERO
5205;13/10/2005 16:35;287400;23950;29;VERDADERO;60;VERDADERO
5206;01/05/1995 16:59;930900;77575;40;FALSO;90;FALSO
5207;14/10/2009 12:25;240500;20041;55;VERDADERO;270;FALSO
5208;10/02/2006 9:40;401300;33441;11;FALSO;330;VERDADERO
5209;15/07/2010 20:00;106500;8875;16;VERDADERO;320;VERDADERO
5210;22/05/1995 20:27;493400;41116;25;FALSO;300;FALSO
5211;16/02/1992 0:59;377100;31425;30;FALSO;30;FALSO
5212;24/05/2012 22:03;544200;45350;86;VERDADERO;170;FALSO
5213;17/09/1992 8:12;334200;27850;67;FALSO;470;FALSO
5214;20/02/2004 21:21;521200;43433;48;FALSO;470;VERDADERO
5215;18/02/1998 4:48;595400;49616;48;FALSO;470;VERDADERO
5216;16/12/1997 21:24;466400;38866;93;VERDADERO;180;VERDADERO
5217;10/04/1994 9:38;890400;74200;48;FALSO;60;FALSO
5218;01/08/2010 18:39;795200;66266;39;VERDADERO;180;VERDADERO
5219;27/12/1992 17:13;917600;76466;56;FALSO;260;FALSO
5220;29/08/2006 5:30;151600;12633;47;VERDADERO;420;FALSO
5221;18/09/1990 4:15;115800;9650;37;FALSO;120;FALSO
5222;31/03/1997 8:51;999500;83291;62;VERDADERO;390;FALSO
5223;08/11/2007 4:27;370200;30850;42;FALSO;340;VERDADERO
5224;09/07/2000 5:10;967400;80616;85;FALSO;350;VERDADERO
5225;06/10/1999 7:27;960400;80033;82;VERDADERO;50;FALSO
5226;20/07/1997 15:56;765700;63808;99;VERDADERO;410;FALSO
5227;09/11/1997 5:15;722500;60208;34;FALSO;280;FALSO
5228;07/10/2004 22:22;326000;27166;46;FALSO;250;FALSO
5229;11/10/1998 4:25;181600;15133;22;VERDADERO;150;FALSO
5230;07/02/2012 9:47;644900;53741;17;VERDADERO;50;VERDADERO
5231;12/11/1993 2:58;288000;24000;16;VERDADERO;400;VERDADERO
5232;28/04/2001 5:53;464400;38700;72;VERDADERO;460;VERDADERO
5233;16/04/1993 2:04;938000;78166;42;FALSO;150;VERDADERO
5234;26/07/2012 6:35;640900;53408;99;VERDADERO;390;VERDADERO
5235;24/12/1993 7:37;119300;9941;81;VERDADERO;160;FALSO
5236;14/05/2012 19:08;222700;18558;39;VERDADERO;430;FALSO
5237;16/09/2004 12:28;800200;66683;41;VERDADERO;330;FALSO
5238;05/07/1997 15:29;941600;78466;56;FALSO;480;VERDADERO
5239;01/11/2010 9:21;944300;78691;41;VERDADERO;400;VERDADERO
5240;20/04/2001 19:22;963600;80300;16;VERDADERO;210;VERDADERO
5241;22/09/2010 19:39;393300;32775;39;VERDADERO;380;FALSO
5242;11/07/2011 13:05;507500;42291;70;VERDADERO;220;VERDADERO
5243;20/08/1995 16:02;678900;56575;73;VERDADERO;30;FALSO
5244;11/07/1998 21:07;620500;51708;67;VERDADERO;450;FALSO
5245;17/03/2001 13:56;986400;82200;88;VERDADERO;290;FALSO
5246;12/01/1991 6:40;199100;16591;24;VERDADERO;300;FALSO
5247;25/05/1996 11:34;640700;53391;25;FALSO;180;VERDADERO
5248;16/06/1999 17:22;485100;40425;69;VERDADERO;180;VERDADERO
5249;25/12/2007 19:18;804200;67016;83;VERDADERO;40;FALSO
5250;10/10/2009 5:22;244200;20350;39;VERDADERO;40;FALSO
5251;25/01/2005 20:06;571300;47608;67;FALSO;310;FALSO
5252;17/04/1990 7:05;561900;46825;96;FALSO;80;FALSO
5253;07/10/2002 13:24;802900;66908;11;VERDADERO;400;VERDADERO
5254;22/04/2009 7:14;683300;56941;83;VERDADERO;150;FALSO
5255;17/12/1998 11:04;301800;25150;23;VERDADERO;470;FALSO
5256;11/10/1990 14:50;917200;76433;19;VERDADERO;470;VERDADERO
5257;08/12/2003 9:51;737600;61466;86;VERDADERO;440;VERDADERO
5258;02/09/1997 15:57;324700;27058;26;FALSO;190;VERDADERO
5259;14/08/2002 10:03;418400;34866;58;FALSO;70;VERDADERO
5260;15/11/2007 1:44;734900;61241;96;FALSO;240;VERDADERO
5261;28/05/1991 5:56;487300;40608;86;FALSO;150;FALSO
5262;29/09/1995 10:40;450000;37500;30;VERDADERO;250;FALSO
5263;04/05/2006 23:57;250400;20866;30;VERDADERO;420;FALSO
5264;29/06/1998 4:44;668200;55683;39;FALSO;120;VERDADERO
5265;27/04/2007 20:53;473200;39433;26;VERDADERO;380;VERDADERO
5266;27/01/2007 6:09;978000;81500;89;FALSO;400;FALSO
5267;13/08/1997 9:29;891600;74300;96;FALSO;480;VERDADERO
5268;16/12/2007 13:45;960400;80033;81;FALSO;460;FALSO
5269;19/10/2002 14:21;278300;23191;98;FALSO;60;FALSO
5270;12/03/2012 18:08;115300;9608;89;FALSO;250;VERDADERO
5271;03/07/1991 8:37;885400;73783;99;FALSO;60;FALSO
5272;06/08/1998 11:25;219900;18325;29;FALSO;410;VERDADERO
5273;28/11/2008 0:02;653600;54466;10;VERDADERO;290;FALSO
5274;16/07/2001 5:49;875800;72983;50;VERDADERO;310;FALSO
5275;26/12/2011 3:36;352600;29383;66;FALSO;70;VERDADERO
5276;20/05/1996 22:24;943800;78650;77;FALSO;230;VERDADERO
5277;17/08/1991 2:58;412200;34350;62;FALSO;240;VERDADERO
5278;14/11/1994 3:35;329400;27450;50;FALSO;40;VERDADERO
5279;16/01/2011 19:57;101200;8433;33;FALSO;380;FALSO
5280;29/04/2010 19:08;362500;30208;76;FALSO;480;FALSO
5281;14/04/2003 3:18;223700;18641;33;FALSO;50;VERDADERO
5282;19/08/2001 19:17;785500;65458;86;VERDADERO;320;VERDADERO
5283;15/04/2001 12:12;552800;46066;40;VERDADERO;240;VERDADERO
5284;10/02/1995 22:11;119500;9958;82;VERDADERO;320;VERDADERO
5285;16/03/2000 15:58;163500;13625;85;VERDADERO;270;FALSO
5286;21/09/1997 17:16;187400;15616;24;FALSO;180;FALSO
5287;07/09/2007 8:02;143600;11966;74;FALSO;220;FALSO
5288;17/08/2000 0:57;623100;51925;73;VERDADERO;330;FALSO
5289;11/09/2002 17:58;636000;53000;94;VERDADERO;70;FALSO
5290;09/05/2009 16:52;202600;16883;36;VERDADERO;30;FALSO
5291;17/12/2006 22:06;752900;62741;80;FALSO;150;VERDADERO
5292;07/10/1993 6:15;824900;68741;84;VERDADERO;460;VERDADERO
5293;09/01/2005 6:58;244100;20341;82;VERDADERO;400;VERDADERO
5294;19/10/2009 4:28;886900;73908;94;VERDADERO;210;VERDADERO
5295;27/08/1990 16:09;772200;64350;27;FALSO;490;VERDADERO
5296;01/02/1994 16:16;751100;62591;77;VERDADERO;420;FALSO
5297;13/11/2007 4:22;776300;64691;48;FALSO;420;FALSO
5298;18/12/1997 9:34;478400;39866;66;FALSO;60;VERDADERO
5299;09/09/2004 12:51;555600;46300;16;FALSO;390;FALSO
5300;23/04/2003 6:47;983800;81983;45;VERDADERO;160;VERDADERO
5301;07/03/1990 23:51;794100;66175;72;VERDADERO;160;VERDADERO
5302;13/01/1998 17:48;311500;25958;74;VERDADERO;320;FALSO
5303;16/12/2007 11:03;172200;14350;86;FALSO;230;VERDADERO
5304;10/03/2003 19:15;770400;64200;98;FALSO;310;VERDADERO
5305;13/10/1995 22:52;857000;71416;94;FALSO;400;VERDADERO
5306;06/12/1991 16:18;277000;23083;82;VERDADERO;90;FALSO
5307;14/10/2009 9:56;804000;67000;75;VERDADERO;450;VERDADERO
5308;10/11/2003 20:26;351100;29258;86;FALSO;340;VERDADERO
5309;02/04/1992 11:41;572600;47716;34;VERDADERO;120;VERDADERO
5310;03/12/2008 17:54;737000;61416;40;VERDADERO;20;FALSO
5311;20/05/1992 0:44;692600;57716;20;FALSO;210;VERDADERO
5312;24/10/2010 12:18;179600;14966;36;VERDADERO;490;VERDADERO
5313;14/11/2001 1:19;841800;70150;68;VERDADERO;30;FALSO
5314;31/08/1991 7:03;120700;10058;74;VERDADERO;450;FALSO
5315;10/08/2009 4:20;533700;44475;72;VERDADERO;470;VERDADERO
5316;27/07/2008 13:49;552900;46075;11;VERDADERO;490;VERDADERO
5317;26/10/1999 19:20;828900;69075;43;FALSO;210;FALSO
5318;30/03/1999 8:41;747800;62316;71;VERDADERO;150;VERDADERO
5319;24/09/1999 9:23;989300;82441;24;VERDADERO;40;FALSO
5320;07/12/2004 3:37;389700;32475;41;FALSO;140;VERDADERO
5321;20/08/2010 1:55;686400;57200;70;FALSO;380;VERDADERO
5322;13/10/2002 19:34;884900;73741;40;FALSO;460;FALSO
5323;01/07/2007 1:03;505100;42091;44;VERDADERO;430;VERDADERO
5324;03/03/1999 19:52;628000;52333;47;FALSO;270;VERDADERO
5325;10/01/2012 21:19;553800;46150;25;FALSO;40;VERDADERO
5326;21/05/2003 15:16;800300;66691;14;FALSO;390;FALSO
5327;11/02/2007 10:05;168100;14008;94;FALSO;310;VERDADERO
5328;28/08/2008 2:50;876300;73025;39;FALSO;270;FALSO
5329;28/11/1995 18:58;211600;17633;70;VERDADERO;240;VERDADERO
5330;07/06/1991 2:46;248400;20700;98;VERDADERO;180;VERDADERO
5331;03/01/2004 5:38;707300;58941;20;VERDADERO;230;FALSO
5332;21/09/2011 20:20;967200;80600;88;FALSO;460;FALSO
5333;22/11/1996 20:24;555500;46291;11;FALSO;10;VERDADERO
5334;28/11/1993 4:12;452600;37716;94;FALSO;70;VERDADERO
5335;20/07/2008 2:46;312000;26000;39;FALSO;490;VERDADERO
5336;13/09/1992 10:22;663600;55300;24;FALSO;400;FALSO
5337;06/04/2012 11:58;477300;39775;45;VERDADERO;100;VERDADERO
5338;12/11/1999 2:33;421900;35158;54;FALSO;130;VERDADERO
5339;16/10/2008 23:18;460100;38341;68;VERDADERO;230;VERDADERO
5340;03/03/1998 8:32;211600;17633;17;FALSO;420;FALSO
5341;23/12/1993 11:42;437600;36466;82;FALSO;180;VERDADERO
5342;06/12/2003 18:14;715400;59616;72;VERDADERO;490;FALSO
5343;03/12/1998 23:54;596400;49700;52;VERDADERO;90;FALSO
5344;27/11/1993 21:46;174600;14550;37;FALSO;460;FALSO
5345;02/02/1998 8:41;484000;40333;80;FALSO;110;FALSO
5346;08/08/1996 22:39;981400;81783;67;FALSO;350;FALSO
5347;28/01/1992 0:59;577800;48150;87;FALSO;210;VERDADERO
5348;17/12/2006 15:56;431000;35916;36;VERDADERO;250;VERDADERO
5349;03/03/2004 22:57;760700;63391;85;FALSO;340;VERDADERO
5350;06/12/1992 22:24;195300;16275;74;VERDADERO;410;VERDADERO
5351;27/08/1990 4:31;984900;82075;40;FALSO;450;VERDADERO
5352;02/07/1995 11:40;567200;47266;14;VERDADERO;370;VERDADERO
5353;07/07/2006 3:32;300400;25033;28;FALSO;190;VERDADERO
5354;28/08/2005 12:25;122400;10200;49;FALSO;290;VERDADERO
5355;29/07/2003 21:02;324800;27066;26;FALSO;280;VERDADERO
5356;01/05/2003 8:26;702500;58541;79;FALSO;250;VERDADERO
5357;06/09/2010 4:13;993000;82750;49;VERDADERO;140;VERDADERO
5358;19/03/2009 15:34;487300;40608;29;FALSO;340;VERDADERO
5359;01/09/2004 5:30;318200;26516;80;VERDADERO;490;VERDADERO
5360;05/02/2008 1:57;438200;36516;75;VERDADERO;400;FALSO
5361;13/06/1994 9:18;869600;72466;91;VERDADERO;170;VERDADERO
5362;07/02/2005 11:11;439900;36658;52;VERDADERO;450;FALSO
5363;28/12/1995 16:52;150000;12500;93;VERDADERO;110;VERDADERO
5364;03/07/2012 17:44;248000;20666;55;VERDADERO;290;FALSO
5365;07/12/2010 0:40;719900;59991;83;FALSO;40;FALSO
5366;08/03/2006 21:18;295500;24625;30;VERDADERO;420;VERDADERO
5367;09/07/2007 15:52;517800;43150;74;FALSO;460;VERDADERO
5368;23/09/2001 12:23;803300;66941;21;FALSO;80;VERDADERO
5369;22/04/2005 20:10;576300;48025;11;VERDADERO;70;VERDADERO
5370;30/08/2009 22:08;774000;64500;84;VERDADERO;190;VERDADERO
5371;04/03/1998 15:42;163100;13591;57;FALSO;250;VERDADERO
5372;06/11/1992 14:36;714100;59508;48;VERDADERO;260;FALSO
5373;11/11/1997 10:26;529200;44100;52;VERDADERO;290;VERDADERO
5374;05/11/1994 9:58;970800;80900;84;FALSO;40;VERDADERO
5375;05/07/2009 13:11;820500;68375;52;FALSO;270;VERDADERO
5376;23/02/2002 10:03;779100;64925;81;VERDADERO;420;FALSO
5377;17/08/2011 3:49;836500;69708;24;VERDADERO;310;FALSO
5378;19/01/2012 5:57;198600;16550;45;VERDADERO;410;VERDADERO
5379;10/05/1992 19:18;326600;27216;72;FALSO;490;FALSO
5380;23/05/2004 0:17;662300;55191;57;FALSO;470;FALSO
5381;22/01/2005 14:41;458800;38233;96;VERDADERO;10;FALSO
5382;05/11/1991 4:21;139000;11583;38;VERDADERO;360;VERDADERO
5383;24/08/2010 22:37;335900;27991;99;FALSO;70;FALSO
5384;19/02/2006 11:50;751400;62616;51;FALSO;320;FALSO
5385;27/08/2002 16:57;877500;73125;96;VERDADERO;370;VERDADERO
5386;20/09/1998 22:20;502900;41908;38;VERDADERO;400;VERDADERO
5387;02/03/2001 23:07;374300;31191;34;FALSO;30;FALSO
5388;19/02/1993 14:04;343700;28641;95;VERDADERO;140;VERDADERO
5389;09/02/1999 9:41;814100;67841;66;VERDADERO;300;FALSO
5390;16/11/1997 2:19;894200;74516;69;FALSO;210;FALSO
5391;06/12/2008 23:12;698700;58225;67;VERDADERO;180;FALSO
5392;04/04/2011 16:15;898300;74858;26;VERDADERO;80;FALSO
5393;07/04/2001 14:13;651500;54291;71;VERDADERO;100;FALSO
5394;01/10/1996 3:49;513300;42775;26;VERDADERO;200;FALSO
5395;09/09/2001 5:16;446500;37208;73;VERDADERO;10;VERDADERO
5396;16/12/2006 8:56;787300;65608;16;VERDADERO;150;VERDADERO
5397;14/12/2006 8:20;677200;56433;76;FALSO;340;FALSO
5398;14/05/2000 2:23;554600;46216;75;FALSO;260;FALSO
5399;16/01/2002 8:40;669600;55800;13;VERDADERO;230;VERDADERO
5400;03/10/2006 5:56;559700;46641;13;VERDADERO;80;FALSO
5401;16/08/2009 5:33;417300;34775;77;VERDADERO;430;VERDADERO
5402;26/09/2009 17:19;891900;74325;72;VERDADERO;400;VERDADERO
5403;27/07/2008 9:00;546300;45525;78;FALSO;200;VERDADERO
5404;20/09/2000 16:45;816300;68025;47;VERDADERO;310;FALSO
5405;24/08/1998 18:34;913600;76133;87;VERDADERO;380;VERDADERO
5406;26/03/2000 8:05;391000;32583;47;VERDADERO;20;FALSO
5407;21/12/1994 23:58;659100;54925;13;VERDADERO;340;FALSO
5408;05/07/2004 17:12;540000;45000;21;FALSO;300;FALSO
5409;27/09/2001 21:34;246100;20508;16;VERDADERO;430;FALSO
5410;26/10/2009 5:07;847400;70616;36;VERDADERO;390;FALSO
5411;16/06/2007 19:34;125000;10416;80;FALSO;210;FALSO
5412;26/02/2000 11:37;270600;22550;73;FALSO;470;VERDADERO
5413;01/08/2006 16:52;944100;78675;93;FALSO;70;VERDADERO
5414;18/10/2006 15:06;377000;31416;39;FALSO;150;FALSO
5415;25/04/1999 14:25;888000;74000;52;VERDADERO;90;FALSO
5416;31/05/2007 2:37;785900;65491;13;FALSO;470;FALSO
5417;11/06/1992 16:44;186700;15558;75;FALSO;150;FALSO
5418;24/06/1990 18:06;710200;59183;25;VERDADERO;260;FALSO
5419;24/11/2010 5:02;634900;52908;14;FALSO;40;FALSO
5420;03/02/1999 19:57;907500;75625;10;VERDADERO;190;FALSO
5421;21/11/1991 13:47;378800;31566;46;FALSO;160;VERDADERO
5422;22/04/1998 17:34;119800;9983;77;FALSO;70;VERDADERO
5423;19/04/2010 4:55;534200;44516;19;FALSO;360;FALSO
5424;28/09/1992 14:42;389700;32475;96;VERDADERO;330;VERDADERO
5425;20/09/2003 20:02;825300;68775;87;FALSO;120;FALSO
5426;14/12/1994 3:21;293300;24441;32;VERDADERO;150;VERDADERO
5427;13/08/1998 19:43;379300;31608;59;FALSO;160;VERDADERO
5428;30/04/2006 14:16;841400;70116;18;FALSO;60;VERDADERO
5429;18/08/1990 9:12;609600;50800;86;VERDADERO;350;FALSO
5430;15/10/1997 10:42;845100;70425;92;VERDADERO;250;VERDADERO
5431;22/05/1997 19:20;407300;33941;95;FALSO;420;FALSO
5432;06/05/2008 17:00;855900;71325;60;FALSO;340;FALSO
5433;04/10/1991 23:00;982800;81900;76;FALSO;450;FALSO
5434;12/09/1994 21:17;372100;31008;82;FALSO;310;FALSO
5435;25/08/2000 21:18;947600;78966;52;VERDADERO;380;FALSO
5436;22/05/1991 13:25;569900;47491;62;FALSO;470;FALSO
5437;22/04/1996 20:20;649400;54116;17;VERDADERO;80;FALSO
5438;31/05/2003 4:02;544500;45375;33;VERDADERO;140;VERDADERO
5439;26/01/1999 16:13;702900;58575;20;FALSO;200;VERDADERO
5440;27/11/1995 18:52;460900;38408;74;FALSO;80;VERDADERO
5441;08/01/2007 11:06;561500;46791;60;FALSO;50;VERDADERO
5442;24/11/2006 19:18;357100;29758;28;FALSO;400;FALSO
5443;04/07/1999 23:24;906000;75500;68;VERDADERO;20;VERDADERO
5444;06/01/1996 19:25;194100;16175;60;VERDADERO;170;VERDADERO
5445;04/01/2012 22:38;466900;38908;64;FALSO;340;FALSO
5446;17/08/1992 23:39;656800;54733;84;VERDADERO;360;FALSO
5447;14/07/2011 23:16;912200;76016;74;VERDADERO;440;VERDADERO
5448;19/11/2010 1:50;736000;61333;18;FALSO;430;FALSO
5449;06/12/2003 4:35;399800;33316;14;VERDADERO;480;FALSO
5450;13/08/1996 22:45;880900;73408;55;VERDADERO;200;VERDADERO
5451;20/04/2009 4:05;729200;60766;65;VERDADERO;370;FALSO
5452;29/03/1993 11:39;659600;54966;22;FALSO;130;VERDADERO
5453;11/01/1992 11:31;833100;69425;64;VERDADERO;220;FALSO
5454;13/04/2012 22:23;508900;42408;80;FALSO;370;FALSO
5455;31/03/2003 23:12;516400;43033;37;FALSO;60;FALSO
5456;26/02/1991 18:31;337600;28133;23;VERDADERO;370;VERDADERO
5457;28/01/2004 7:21;533800;44483;65;FALSO;480;VERDADERO
5458;11/08/2004 14:31;847200;70600;18;FALSO;470;VERDADERO
5459;27/07/2003 3:42;566600;47216;11;FALSO;340;FALSO
5460;02/01/2004 7:28;950500;79208;83;VERDADERO;380;FALSO
5461;13/06/1997 2:55;405500;33791;71;VERDADERO;430;VERDADERO
5462;30/03/1992 21:39;526800;43900;92;FALSO;260;FALSO
5463;04/05/1993 20:57;296700;24725;55;VERDADERO;310;FALSO
5464;10/05/2004 21:45;964400;80366;10;VERDADERO;30;FALSO
5465;17/12/1997 7:49;864600;72050;34;VERDADERO;60;VERDADERO
5466;27/11/1998 19:12;163400;13616;96;FALSO;30;VERDADERO
5467;11/06/2010 4:29;505200;42100;27;VERDADERO;180;VERDADERO
5468;19/04/1992 20:24;190800;15900;52;VERDADERO;200;FALSO
5469;22/03/1990 0:42;120800;10066;25;FALSO;470;FALSO
5470;04/11/2008 13:46;646300;53858;68;FALSO;160;FALSO
5471;01/12/1991 13:38;344900;28741;40;VERDADERO;280;FALSO
5472;21/04/2011 1:51;782100;65175;89;FALSO;350;VERDADERO
5473;31/05/1994 20:37;945800;78816;40;FALSO;280;VERDADERO
5474;23/11/2002 19:04;820100;68341;32;FALSO;10;VERDADERO
5475;20/04/1997 15:37;451600;37633;62;VERDADERO;170;VERDADERO
5476;08/05/2002 5:09;461100;38425;44;FALSO;280;VERDADERO
5477;23/06/2009 5:50;324500;27041;60;VERDADERO;420;FALSO
5478;05/06/1993 23:02;270900;22575;89;FALSO;430;VERDADERO
5479;04/12/2004 12:56;376700;31391;13;VERDADERO;370;VERDADERO
5480;11/02/2009 11:19;669000;55750;61;VERDADERO;350;VERDADERO
5481;21/05/2004 7:57;296400;24700;45;VERDADERO;220;FALSO
5482;18/07/2009 12:53;113600;9466;23;VERDADERO;150;VERDADERO
5483;31/05/1992 18:49;613600;51133;19;FALSO;90;FALSO
5484;25/12/2006 13:29;689900;57491;21;VERDADERO;50;VERDADERO
5485;14/02/2006 22:19;510200;42516;35;FALSO;380;FALSO
5486;10/06/1993 7:11;424100;35341;35;FALSO;250;VERDADERO
5487;12/09/2010 3:31;987400;82283;57;VERDADERO;360;VERDADERO
5488;15/03/1992 17:50;257700;21475;13;FALSO;430;VERDADERO
5489;14/05/2008 9:04;598100;49841;35;FALSO;140;FALSO
5490;30/11/1990 14:55;797100;66425;86;VERDADERO;210;FALSO
5491;25/01/2004 12:53;630000;52500;20;VERDADERO;310;FALSO
5492;16/05/1999 14:05;488700;40725;46;FALSO;260;VERDADERO
5493;28/12/1992 11:04;993800;82816;65;VERDADERO;350;VERDADERO
5494;17/03/2007 16:50;501400;41783;48;FALSO;340;FALSO
5495;01/01/1995 3:59;333200;27766;12;VERDADERO;290;FALSO
5496;09/01/2005 3:07;451700;37641;66;FALSO;140;FALSO
5497;16/07/2001 23:58;472300;39358;49;VERDADERO;140;VERDADERO
5498;17/08/1997 14:29;883200;73600;21;FALSO;320;VERDADERO
5499;25/06/2009 6:41;129900;10825;61;FALSO;140;VERDADERO
5500;23/08/2002 1:06;291400;24283;32;FALSO;370;FALSO
5501;30/04/1991 7:37;842300;70191;10;FALSO;140;FALSO
5502;07/07/2010 7:45;223500;18625;95;VERDADERO;380;VERDADERO
5503;31/05/2011 23:50;343900;28658;52;VERDADERO;310;FALSO
5504;28/04/1990 8:19;246200;20516;60;FALSO;260;VERDADERO
5505;04/08/2003 19:29;639300;53275;55;FALSO;430;FALSO
5506;20/02/2006 10:04;976500;81375;47;FALSO;420;VERDADERO
5507;04/12/1995 12:22;980600;81716;33;VERDADERO;70;FALSO
5508;12/08/1999 12:48;242700;20225;70;FALSO;40;VERDADERO
5509;27/06/1991 2:22;928400;77366;18;VERDADERO;210;FALSO
5510;21/05/2007 12:56;420400;35033;12;VERDADERO;60;FALSO
5511;24/08/1990 14:08;173900;14491;89;VERDADERO;410;VERDADERO
5512;09/07/1993 5:10;401200;33433;82;VERDADERO;190;VERDADERO
5513;22/08/2010 12:39;604100;50341;31;VERDADERO;340;FALSO
5514;22/03/1995 14:13;148200;12350;45;FALSO;230;VERDADERO
5515;20/11/2005 22:35;612600;51050;63;VERDADERO;240;VERDADERO
5516;02/03/1998 19:20;601100;50091;31;FALSO;30;FALSO
5517;17/03/2001 1:37;332200;27683;40;VERDADERO;180;VERDADERO
5518;14/01/2005 4:34;523700;43641;22;VERDADERO;350;VERDADERO
5519;27/02/2011 9:06;594200;49516;94;VERDADERO;380;VERDADERO
5520;11/09/2011 7:58;642000;53500;23;FALSO;480;FALSO
5521;16/10/1998 18:15;265800;22150;81;FALSO;410;VERDADERO
5522;29/06/2010 4:46;259300;21608;20;FALSO;430;VERDADERO
5523;20/11/2011 2:54;968400;80700;80;VERDADERO;30;VERDADERO
5524;09/05/1996 14:07;527400;43950;20;FALSO;260;FALSO
5525;06/05/2009 20:15;515300;42941;47;FALSO;280;VERDADERO
5526;09/08/2004 9:43;266400;22200;19;FALSO;140;FALSO
5527;26/01/2001 16:18;307500;25625;46;VERDADERO;120;VERDADERO
5528;26/09/1994 3:58;198500;16541;45;FALSO;310;VERDADERO
5529;11/09/2007 22:48;713000;59416;62;FALSO;440;VERDADERO
5530;08/11/1998 6:33;880300;73358;41;VERDADERO;180;VERDADERO
5531;31/05/1993 22:20;112500;9375;63;FALSO;490;FALSO
5532;07/12/2009 16:39;349200;29100;85;VERDADERO;460;VERDADERO
5533;14/06/1991 7:23;170100;14175;89;VERDADERO;250;VERDADERO
5534;11/03/1996 5:40;185500;15458;99;FALSO;480;VERDADERO
5535;02/03/2012 17:53;295700;24641;86;FALSO;280;VERDADERO
5536;16/08/1991 21:09;601700;50141;79;FALSO;30;VERDADERO
5537;16/07/2006 4:37;169800;14150;50;FALSO;180;FALSO
5538;26/02/2002 2:22;893000;74416;64;VERDADERO;250;VERDADERO
5539;24/02/2003 8:49;826200;68850;35;VERDADERO;410;FALSO
5540;01/08/1992 8:45;685100;57091;54;VERDADERO;260;FALSO
5541;31/05/1993 6:05;732900;61075;59;VERDADERO;300;FALSO
5542;22/05/2005 18:34;543000;45250;96;FALSO;300;FALSO
5543;11/10/2006 0:29;967400;80616;48;FALSO;50;FALSO
5544;02/01/2006 23:40;918900;76575;28;VERDADERO;390;FALSO
5545;07/09/2009 16:59;441800;36816;75;FALSO;120;FALSO
5546;01/04/1993 8:55;900200;75016;81;FALSO;460;FALSO
5547;06/05/1997 11:37;583800;48650;68;VERDADERO;310;VERDADERO
5548;23/11/2011 18:47;579500;48291;39;VERDADERO;300;FALSO
5549;24/03/1992 8:50;717300;59775;70;VERDADERO;190;FALSO
5550;02/07/2007 17:50;837400;69783;57;VERDADERO;450;FALSO
5551;08/06/2007 12:06;451100;37591;64;FALSO;370;FALSO
5552;13/10/2004 14:50;307600;25633;21;VERDADERO;130;VERDADERO
5553;07/07/2004 15:27;297900;24825;27;VERDADERO;350;FALSO
5554;22/01/2005 15:41;109300;9108;63;FALSO;40;VERDADERO
5555;20/08/1999 3:48;933600;77800;88;FALSO;490;FALSO
5556;25/06/1993 15:39;745500;62125;12;VERDADERO;10;FALSO
5557;07/11/1998 6:31;117200;9766;26;FALSO;230;VERDADERO
5558;08/11/1997 16:16;616300;51358;52;VERDADERO;80;FALSO
5559;05/03/2006 13:54;475900;39658;36;FALSO;360;VERDADERO
5560;08/01/2004 17:57;784700;65391;69;FALSO;250;FALSO
5561;26/11/2006 2:10;210600;17550;18;VERDADERO;100;VERDADERO
5562;01/12/2004 10:02;644100;53675;29;VERDADERO;450;FALSO
5563;10/01/2009 15:27;955700;79641;68;FALSO;80;FALSO
5564;17/06/1995 18:41;147100;12258;34;VERDADERO;20;VERDADERO
5565;11/03/2002 7:47;612200;51016;11;VERDADERO;90;FALSO
